AFFX-r2-Ec-bioD-5_at,37145_at,37965_at,200821_at,200871_s_at,200946_x_at,201173_x_at,201202_at,201389_at,201522_x_at,201609_x_at,202459_s_at,202533_s_at,202635_s_at,202647_s_at,202764_at,203349_s_at,203427_at,203575_at,203625_x_at,203732_at,203781_at,204181_s_at,204433_s_at,204504_s_at,204597_x_at,204699_s_at,204738_s_at,204824_at,205096_at,205127_at,205144_at,205265_s_at,205294_at,205413_at,205457_at,205663_at,205801_s_at,205889_s_at,205981_s_at,206117_at,206287_s_at,206324_s_at,206351_s_at,206522_at,206567_s_at,206617_s_at,206799_at,206817_x_at,206963_s_at,207392_x_at,207473_at,207502_at,207648_at,207775_at,207787_at,207792_at,207897_at,208160_at,208216_at,208240_s_at,208260_at,208288_at,208612_at,208793_x_at,209029_at,209197_at,209393_s_at,209499_x_at,209544_at,210341_at,210626_at,210773_s_at,211124_s_at,211306_s_at,211341_at,211372_s_at,211647_x_at,211685_s_at,211855_s_at,212004_at,212048_s_at,212115_at,212323_s_at,212357_at,212415_at,212420_at,212492_s_at,212527_at,212601_at,212685_s_at,212818_s_at,213108_at,213384_x_at,213485_s_at,213611_at,214221_at,214655_at,214757_at,214796_at,214874_at,215080_s_at,215101_s_at,215157_x_at,215200_x_at,215456_at,215494_at,215687_x_at,215808_at,215833_s_at,216126_at,216320_x_at,216437_at,216727_at,216779_at,216787_at,216866_s_at,216933_x_at,217021_at,217306_at,217393_x_at,217434_at,217512_at,217645_at,217782_s_at,217895_at,217918_at,218379_at,218395_at,218603_at,218652_s_at,218677_at,219424_at,219536_s_at,219620_x_at,219792_at,220380_at,220525_s_at,221071_at,221130_s_at,221186_at,221306_at,221391_at,221525_at,221892_at,221913_at,222086_s_at,222165_x_at,222204_s_at,222294_s_at
10.91403376,7.201751467,7.470300952,9.855802872,11.9641459,9.555929245,10.72170588,10.10641899,8.664020546,8.700283649,9.134752302,10.18769848,5.996567264,10.44310931,8.676845657,6.025392081,7.473462236,6.978161301,7.551423731,8.863780523,8.736154978,10.54447186,7.858988043,6.713750795,7.419581026,6.439540031,7.128056205,7.87290877,6.806581843,7.066530545,6.122376613,6.22276786,5.965751968,6.989559127,3.770321635,4.57799069,5.828903178,6.923945439,5.162201978,7.00153205,6.421351234,5.740935653,6.813640121,6.44073797,4.410849866,8.739007591,3.608324321,3.096270288,7.251188871,5.13263853,9.094613482,5.438049942,0,8.214217108,4.217587468,5.285768395,5.228453161,6.131365178,2.41E-05,4.529033807,6.574318017,7.704325595,3.037150248,11.6464192,7.796759965,8.093781989,7.018100008,8.726439571,8.08142485,4.990705316,1.966511681,3.66385693,6.134091535,5.226967006,4.162161688,4.76523769,10.90214143,5.319574583,6.031258437,7.06342744,7.045978028,9.973410377,10.31872356,7.782310267,8.870719184,7.418105597,7.74401978,8.054121304,7.379456348,7.688103409,10.26128398,8.985278408,3.302039698,7.691596974,7.923636495,6.495512896,7.05286145,2.323623707,5.908431052,4.715992182,6.314580525,3.282800063,3.927792182,12.30266748,10.36970639,6.043066667,4.347226262,5.969663953,6.159120536,6.502559744,8.165037618,9.527346024,6.58039124,3.952137839,1.813225037,6.546564222,1.357073373,4.696845153,3.291560831,3.774681653,6.867933519,4.484969472,5.07965971,7.252069311,7.011685714,8.803553182,11.12019251,8.990864122,7.990234467,9.521235303,9.844905014,6.12977551,4.786575453,5.510075782,9.171932357,6.571958891,5.889208245,9.992980809,5.476883886,2.335185951,5.007980336,6.123597917,6.058154118,3.944905286,8.244582661,6.450886263,4.138986442,7.619060804,8.311639343,9.248390146
11.60287513,7.11020662,8.140190703,10.38211602,12.57242549,10.4223066,9.780305177,9.566133974,9.379581976,10.70861835,9.374565698,9.239486355,5.565874356,10.20536563,7.036074682,6.604624389,7.658554261,7.981732804,7.658797012,8.190970355,8.258434124,10.79632358,8.625960836,6.536853312,7.694037446,8.177339801,7.661250794,8.095871689,5.951692692,6.43539357,6.46405558,5.723787889,7.327453841,7.470813404,3.582640298,4.658074349,5.762497649,7.296806108,4.870640901,7.019290483,5.611603235,5.80503702,7.012915004,4.054006225,4.272493556,8.989831571,6.46419121,3.511493341,7.705169268,4.686029824,5.419973657,6.035925173,0,8.038381307,3.058515653,5.267187442,4.953516688,5.72376605,2.01E-05,4.682730592,6.665890147,7.925139003,3.471993791,11.15532423,7.6489615,8.59945542,7.158639981,8.507338772,8.404698799,5.766343384,2.934035208,4.78888926,6.049022983,5.222765928,1.832185199,3.249025063,4.612794795,4.853890883,7.860255178,6.794597816,7.314379315,9.924536406,10.33922648,8.115199749,7.678571972,7.352679087,7.936107872,7.709490537,7.738673275,7.708166539,9.850949404,8.904297427,3.708518345,7.657225542,8.507469601,7.010231564,7.20598869,2.898881647,4.668102101,4.166217324,5.121143911,3.707624177,4.880440648,12.516552,11.04495415,5.810093442,3.641291685,5.407950917,6.017634676,5.877768785,7.996908421,8.473121248,6.484515194,4.308673951,0.320184266,6.284593713,3.23090236,4.108516093,3.631930772,2.231201977,6.671831169,4.706961473,4.654372525,6.51238651,7.518495798,8.227755513,10.08666702,9.389401178,7.863455324,9.849638103,9.283028143,10.82065765,5.271201545,5.635832733,7.83028702,6.251855404,5.17841189,9.598616437,5.669185544,3.06595482,4.929274981,5.982970765,5.768393434,3.667438019,8.497764035,6.216396659,4.077619008,8.183893381,8.029585399,8.894832918
10.59793149,3.675928814,7.83085742,9.293857849,12.34189126,9.890980126,9.762694298,9.370809442,8.581471768,10.47326943,8.819393565,11.19999127,5.33120718,10.16996257,7.748340467,7.008932777,8.000388799,8.164363929,7.516661315,8.042403576,8.768445707,10.59322303,8.835602008,6.008995504,7.254896336,5.750309039,7.801443234,7.774563062,6.539146401,6.420015778,6.453887918,5.875961863,6.666373148,8.5759098,4.551269908,7.239159329,5.825521075,7.914522668,5.322350021,7.529641379,5.705496923,6.656835267,6.815383296,4.083851588,4.41309306,8.454373329,4.398794987,3.395518027,7.296870333,5.045849196,6.277138589,5.806161629,0.145280945,8.573207875,2.975729224,5.226870699,4.859904963,5.641112462,0,5.061439241,6.883290894,7.570842378,4.365468586,12.04365619,5.967742712,8.892585315,7.046043532,8.862163096,8.424472855,5.877992039,3.227685634,3.770501364,6.15860363,5.621694397,3.407303799,4.304759257,3.866502503,5.589248147,7.085891995,7.025106333,7.453073047,9.441464805,10.45555327,7.878369773,7.626782247,7.284199472,7.539562089,6.47356614,7.977096712,7.722179096,9.888373397,8.740742086,5.161069386,7.883339776,8.572419807,6.467825605,7.029993905,3.227560882,1.847756437,5.267037585,5.319953859,3.169410348,3.349263357,12.0898907,9.907446527,6.303408156,4.314239721,5.121259975,6.154793811,6.10280718,8.105788061,8.406332578,6.720565772,4.060341428,1.317934965,5.991526381,3.178279616,4.307166193,4.363276226,4.181078691,7.275798599,4.212328091,5.284902738,7.486625891,5.618919898,8.704744036,10.28838163,9.206723799,8.283162454,10.2175579,9.704714645,10.04216551,4.850229352,6.364341302,8.373600364,6.351183071,6.041777409,8.956683977,5.242960658,1.108912469,4.397337501,6.474457135,6.304615079,4.3652516,8.199770484,6.792451945,4.545202352,6.800459908,8.196090608,9.082542934
10.83770677,5.045298799,7.539096758,8.889598264,12.18278539,9.533442651,9.847079276,9.322117436,8.709221698,11.31432833,8.805221506,9.769163437,5.546996294,10.1592785,7.754894181,6.629410538,8.008574285,7.865108432,7.767005863,7.249862464,8.000202865,10.275496,8.884604026,5.176825394,7.762089649,7.160063011,7.248866858,8.198336989,8.04785462,6.491886759,6.518330554,5.492612716,6.708145842,8.159487912,5.02713193,4.040568095,5.918035537,5.623615234,4.30407291,7.940225491,5.194228919,6.246565802,7.480450941,5.997285632,3.920788725,8.814085728,5.989345676,3.734742131,7.598357761,5.091378259,7.876209958,5.604655521,0,7.899598611,3.548448955,5.017280568,4.933572638,5.905851481,0,5.276496666,6.515087943,7.414042486,1.772020759,11.25083726,8.638826855,9.316598324,6.860950386,9.07901003,7.575584626,2.57329696,1.06783143,4.649207308,5.43048266,5.805772242,1.781565348,4.511271939,2.467300351,5.051707067,6.659525023,6.865560075,7.262461347,10.08398451,10.41247458,8.013975821,8.159568642,7.273534539,7.11050941,7.638117291,8.051127354,7.336488707,9.664753036,8.799404674,4.508675842,7.97326112,9.358605051,7.796493929,7.583624382,3.255712212,4.962535142,4.674511498,5.810162867,2.043011968,3.232398285,12.35041437,10.30817973,5.950410089,4.429341458,5.384996092,6.034598704,6.026047537,8.100346961,8.260119774,6.634548256,3.246780495,0.681388992,6.02645262,2.717361669,2.402168237,5.154680414,3.26378261,5.877687817,4.563670672,4.998628788,8.011668943,7.755495176,8.722985083,11.85637495,8.865055834,7.020502201,9.399136906,9.530425846,9.039590811,4.193472136,5.738157129,8.191088833,6.446537462,5.14404637,9.427002689,5.877557767,2.909004998,4.957868179,6.178292366,5.652558198,4.746613744,7.935807414,6.649527803,4.163603388,8.049140639,8.434315471,9.555894744
11.21272739,7.884121665,7.168070347,11.04467416,12.3919712,9.570011259,9.830424887,9.304070628,8.987209999,8.815585035,9.014427828,10.36787337,6.184760319,10.41699803,7.461504004,6.738011169,9.210702998,8.924319647,7.508896058,8.127963378,7.94726873,10.83215424,8.749162149,6.998409905,7.330513584,6.843393484,7.843782898,7.584947473,5.7343655,6.571371919,6.468907463,6.084410861,6.88656234,8.704633386,3.713816767,7.167789435,5.936508385,5.786141528,4.563841479,9.230234241,5.43388751,6.777117204,6.745035599,4.716689159,3.295628997,8.996868887,7.232065906,3.147606279,7.394119665,4.726324441,6.287887801,5.769866929,3.498250868,7.800524621,3.183643718,5.358589668,4.88450024,6.460791701,0,5.104739216,6.234859574,8.189483608,1.815136816,11.51611367,8.296916207,8.85551636,6.838081956,8.738142939,7.103014982,4.45616218,2.139115818,4.826680675,5.669245081,5.819944027,2.107199078,4.689796749,3.33945098,4.891608747,6.638700897,6.425647283,6.993504543,10.38395264,10.99020326,7.40773513,8.932746251,7.238825066,7.643913896,7.624415316,9.486935554,7.69563894,9.73478243,8.87665507,5.569497168,7.956997537,9.563335481,7.352423091,7.060598668,0.677810393,4.055334502,4.882378939,4.006710933,3.629158418,3.63705374,12.37661652,10.59441792,6.076234127,3.990328649,4.907707891,5.09826795,6.034407223,8.032034703,9.786246753,6.390473374,3.583747721,1.669571076,5.926611485,3.576304447,4.107512124,2.317787394,3.76395328,6.653319461,4.21023299,4.959083877,6.267533925,8.349232567,8.75563871,10.55754029,8.749363306,8.069551806,9.997941565,9.460324829,9.489039102,4.621782296,5.816453791,6.03748326,6.475827446,5.710351862,9.807771891,6.121923018,0,4.534385375,5.875283683,5.727895956,4.706276359,8.185628719,6.229432186,2.447044864,7.642419994,8.257821529,8.476891985
11.33027267,7.030159483,7.770115449,9.602719276,12.37581869,9.907111491,9.539596983,9.430504822,9.197487019,11.19319268,8.793096042,9.055041062,5.984495932,10.00260408,8.42691466,6.27932271,7.756349494,7.425350199,7.637537797,8.081781666,7.999278472,10.21527817,8.721878444,5.764242638,8.159028678,6.983666295,6.938756261,7.385922781,6.035720673,7.061981357,6.84797186,6.297145552,5.976292599,7.576967998,3.363305666,4.978717322,6.129903242,7.512716763,5.040028834,7.159487912,6.041225457,6.657771465,7.108451275,5.812962791,4.701554601,8.351893298,5.261681245,2.909467831,7.122279278,5.443417683,6.407500616,4.890660698,1.117322686,8.676517776,3.59491873,4.926435958,6.11927109,5.7314358,0.00230713,5.064731988,6.931659422,8.098879549,4.287693913,11.8688727,6.768104908,8.556885359,7.280158307,8.543252269,8.430168166,5.143140321,2.47622354,4.718476708,6.402261712,6.645145383,2.063409751,4.299684258,5.43293269,5.816197764,6.757249984,7.154291556,7.442827412,9.470239933,9.549998313,7.382580799,7.980653714,7.726878888,8.46571332,7.730531274,8.199274813,8.635877706,10.71685375,8.83043281,5.96994018,7.130282252,8.26127693,8.001318111,7.228020178,3.274758131,5.064818198,4.417528505,5.322800661,4.569266261,10.43469077,12.34512799,10.39043769,5.856540068,5.193495792,5.573759267,6.218198006,6.712898374,8.659364464,8.160209271,6.359175003,3.944446188,0,5.688457343,3.853077458,5.535794809,3.035447961,3.329747911,7.218122429,4.607856986,4.737773277,6.967087892,7.982805385,7.992972315,9.919338593,9.431246861,7.917795725,10.01079382,9.111996335,7.918767849,4.983408646,5.272627919,7.307574245,6.307022255,5.434728295,9.706701486,5.976173433,0.47052333,5.62237401,6.266494225,6.297994729,3.582531918,8.006758051,6.474728057,4.090065829,8.077323123,7.534505215,8.275132793
10.74230944,4.805767084,8.089773545,9.094832494,12.50032903,10.29072159,9.447139031,10.44539772,8.904312482,11.31331955,9.673174783,7.546084163,7.656167408,10.88709112,8.142275575,6.18327609,8.221417951,6.816522911,7.556368101,8.226561512,7.420196044,10.46932638,8.498809325,5.326634416,7.318696448,9.008114837,7.333861986,8.570542623,6.856948352,6.477633619,6.536941874,6.344638563,5.931460869,7.729681917,3.45165424,6.60524689,6.418073542,5.452868846,5.283855116,7.472317172,4.678883193,7.830838411,6.024836038,6.427145201,4.560611028,8.002623769,3.620410461,4.029770897,8.236038117,5.207283793,6.06256644,5.472591746,2.601118847,8.517366253,3.501158859,5.26434501,4.731340756,6.217506043,8.02E-05,5.249983786,6.795883809,7.504270798,2.282923094,10.345882,7.970203697,8.696960573,7.298264233,8.768713657,8.547249304,3.704706001,1.185974347,3.668879313,6.257502877,6.409995044,0.673401744,3.980454936,4.546122759,5.597572887,6.429220926,6.508138626,7.781425289,10.25283098,10.00723756,7.290590281,7.530055131,7.423410093,7.517866195,7.119159017,8.559040518,7.309630961,10.40431136,8.680289189,5.504436072,6.917145288,7.994376067,7.030347115,7.217124061,2.980178887,3.979970444,4.318468696,5.232484246,4.869683903,4.159847124,12.70285231,10.04083765,6.797713397,4.373794352,6.344858671,6.102643436,6.3369528,8.494503616,7.488772059,6.508255912,4.301126671,1.578267311,6.338483248,1.949744085,2.914086097,1.567774197,4.176099329,6.14067642,4.972972896,4.943494736,6.452967657,8.124421196,8.936234517,9.93292485,9.25772019,7.790211634,8.991238381,8.907563696,6.03606149,4.964079744,6.297961725,6.218816034,6.49175531,5.397878243,9.737311574,5.165883808,0,5.321109133,6.505830605,6.158880279,2.472147203,8.712403188,6.656770926,4.163603388,8.83861462,6.776748844,8.61867181
10.84683019,3.877734436,7.456855421,9.891795852,11.90056496,9.813999182,9.762204286,8.623087698,8.59984963,11.27507691,8.55397097,8.784549786,4.468811367,10.1049656,7.162048868,6.399769244,9.190587701,9.238192141,7.944337248,7.55841306,8.19292401,10.80266176,8.913993384,4.536083992,7.496366474,7.709090707,8.271957848,7.978761932,6.4408509,6.676408466,6.494753202,6.092759255,6.026963792,7.742444182,4.480232803,8.143311779,6.089462134,5.50559563,5.198667015,6.961194994,6.147732036,6.371875942,7.446297591,3.968063096,3.833254438,9.060579755,5.32748977,3.869289079,7.762647796,5.197303203,6.094337427,5.524339547,0,8.247130014,3.718339705,5.555196497,4.878901867,5.899422183,0,5.818955345,6.846468243,7.711694502,5.807367803,11.65843019,6.108185697,8.397396548,7.541259272,8.821860063,6.905062024,4.521672671,2.302123071,3.697128821,6.344759272,6.061745961,1.755237981,4.389043602,2.951362123,5.250446233,9.21702952,7.165499969,7.746171661,10.01616757,10.15719533,8.238266196,7.239283465,7.433585441,8.124105799,6.068832009,8.183034857,7.015571162,10.23704261,9.017156386,4.829123972,7.897936189,8.613800513,6.230055031,6.884610131,2.548313312,3.095909234,5.24060055,5.120745907,3.216038837,3.119050672,12.12943114,10.14325565,6.580151516,3.852318513,5.71604433,6.007238118,6.03526979,8.069863249,9.086388376,6.853434324,4.360125446,1.247538693,6.09724207,2.073120991,3.503056095,3.807952486,4.367888218,6.493949892,4.579469817,5.306856434,7.122817644,6.364010302,8.536899924,10.46971303,9.382922261,7.281716794,9.752174891,9.582924758,10.10059664,4.623755683,5.570447751,8.345946295,6.651101933,5.567445054,9.716774885,5.733064145,2.505306622,4.811758719,6.01551987,5.706223857,3.474137479,8.033995561,6.610215776,3.702989923,6.914935195,8.209614198,9.593813131
11.17277751,3.882555018,8.644425942,9.904998824,12.33536244,9.202287924,10.30828214,9.515538216,8.611297814,8.562769026,9.36025233,8.339956865,4.909096232,10.68102753,7.856630946,6.221728242,10.30103885,8.012708333,7.773501896,9.808864453,7.710489626,10.19737644,8.285083126,6.37241412,7.619391,7.161404016,7.301185216,7.680781457,6.114991613,6.577084353,6.259526726,5.66029831,5.575823598,7.087282493,1.555899574,4.712612287,5.063382137,6.638656012,5.258726194,6.937885772,6.497894938,6.024295297,6.920448139,6.730830129,4.039989368,8.61122772,6.793375711,3.73821659,7.57510051,5.030790712,5.669698619,5.884815237,0,8.38945926,3.870068752,5.131437206,5.303729614,5.7213918,0,6.027187234,5.980687983,7.509640426,3.71717739,11.83825454,7.866129069,9.710766837,6.931423046,8.651995235,7.763106111,4.434408054,1.787975671,4.370631616,5.746850183,5.975423836,3.558169655,4.368935932,3.677079711,5.106130525,7.18070484,6.336385159,7.696758929,10.31458324,10.57686221,8.230923489,7.868563309,7.865974473,7.654650348,7.015905625,8.128540869,7.126374086,9.932464286,8.211318889,5.334382349,7.42156836,8.82859033,7.962774571,7.464619262,2.911058766,4.375199336,4.463112349,5.061940327,3.069928966,3.57457385,12.59478412,10.4295532,6.478536667,4.087106367,5.505665491,5.87151595,6.037900515,8.232449709,9.927886086,6.368398201,3.50091675,2.829855647,6.123198519,3.786314068,4.157108404,3.899301329,3.725959235,5.970515483,4.513838113,4.578099412,6.882153917,8.37810841,8.374343989,10.60695109,9.14126162,7.418788697,8.431213425,8.761052519,10.86548584,4.370101493,5.755926403,7.624364136,5.987052496,5.710690738,10.06371864,5.235547095,0.973816232,5.37689115,6.201167262,5.941045258,3.758004628,7.966067025,6.669281937,4.567435927,8.642405552,8.036745081,8.215848441
11.55970689,5.809308965,8.170255581,9.912619928,12.42789682,9.199181549,9.934969042,9.643259151,8.739750237,11.10637319,9.029386625,8.739908844,5.379815009,10.26941893,7.011529183,7.184181096,11.38447619,7.475311908,8.975524149,8.098384816,7.674086314,10.59652523,8.049581762,6.079917794,8.176567124,10.56054301,7.728866063,7.33414812,6.377984388,6.515537427,7.021735108,6.3970448,6.207935788,8.034611909,2.930071179,4.432324749,6.626151445,6.537325579,7.822347758,7.966372784,3.799304938,4.635452589,6.946765945,6.022667419,4.059649463,8.764947869,4.369989863,3.741143355,7.077691635,4.496590174,5.931881579,5.416890397,0,8.083936662,2.850895413,4.457830651,4.136847604,5.557452979,0,5.289369719,6.580695739,7.579444171,5.244883255,11.35971113,8.521914462,9.54937076,8.866895618,8.327319099,8.319392134,3.991961673,4.796727524,4.510620188,6.165323087,5.062143304,3.937984611,7.123552395,4.068748188,3.58748501,9.091863767,7.119740042,7.375526042,10.3807749,8.626687352,7.567309664,8.68796349,6.871671185,7.827958715,8.131898106,7.55106222,8.019913144,9.951539714,9.316939929,5.043248252,7.612455713,8.831478267,6.859410545,7.317466883,3.441763652,4.046351359,4.461685707,5.002076887,3.847275379,3.326781803,12.21023299,9.88563232,6.118264197,5.113967146,5.227067158,5.108645722,6.144666399,8.067606452,8.134898584,6.159288088,2.927130352,2.366820164,6.117915253,3.970218655,2.376473765,3.922740185,3.58432517,7.317674898,4.144372734,4.690037095,7.398367474,7.759075919,9.064915177,10.82246727,9.622910224,8.912823486,9.091475057,8.995473212,6.933301163,4.060237655,5.496388845,6.873074932,6.114050464,3.520120477,9.566581154,6.50121301,2.970034545,4.889707158,5.995466429,5.864201005,5.017262749,6.616101815,6.784975033,3.432499809,7.804053559,8.645172049,7.49091504
11.35011044,4.674567991,8.038886076,9.63261903,12.447902,9.853619896,10.34466208,10.41796852,9.04332263,11.02083413,9.455199797,9.401235798,5.972933849,10.65554861,8.275626357,6.697565339,8.186906575,6.826332385,7.794851209,8.150569831,8.927158685,10.35984837,8.375439159,5.974242489,8.057515257,6.929506975,7.758336493,7.294850459,6.304052826,6.688012463,7.008932777,6.303704046,6.675251386,7.520783663,3.632070413,5.208267529,6.82279387,6.476370346,4.623574267,6.019719703,5.342711181,6.553991698,6.701784682,6.612665068,3.724693923,8.823997684,6.608685071,3.219761743,6.98261717,5.25225669,5.59779335,5.099341498,0,8.071907438,2.636381009,5.036252753,5.387372881,5.68006269,0,4.867347938,6.593857192,7.772400358,3.97717,11.95873395,7.566305251,8.81839364,7.548444331,9.028328794,6.792490989,5.423920989,2.448234938,4.72707092,6.026523443,5.402838123,1.192755981,4.529995808,3.766457352,5.256014271,7.236616983,6.899743604,7.772030791,9.60567026,10.57929708,7.596801001,7.386078034,6.851499202,7.956172844,7.658132918,7.590077994,7.708890751,10.20778306,8.623855891,4.650827733,7.296696001,9.110926947,7.125093123,7.533368671,3.109007783,3.50290339,4.684807519,5.543471137,3.699340632,8.908572759,12.72138548,9.508301872,6.015604611,5.043055727,6.19309754,5.212888346,6.925394214,8.301345287,8.078732573,6.513506537,4.329740737,1.824433867,5.342952911,4.072294488,3.633698567,3.089133702,3.488604982,7.516866136,4.676120694,5.02430638,6.78893362,7.807084391,8.626413583,11.13037107,9.694927191,8.208117279,9.558598647,9.935842765,10.97324533,4.555435803,5.34291381,6.917037849,6.040502342,5.324699013,9.847278198,6.248798562,0.658478399,4.933818102,5.956830313,5.963171219,5.24847791,7.920561279,6.710833979,3.490813982,7.496134747,8.161252837,7.366365932
11.11464682,4.473845345,7.988537002,9.950870792,12.52229463,10.45443297,9.769991525,9.381307169,9.30707555,10.21108522,9.247395896,8.642358617,4.657325596,9.76106582,7.682179986,6.607759359,8.18142561,6.787432465,7.966493916,7.729743087,8.737818561,9.963368635,8.797856033,5.153018934,7.660245534,6.30576993,7.518291207,7.343780885,5.878607646,6.593863166,6.997348868,5.583185088,5.794077898,7.791019589,3.706530553,3.899069262,5.708247945,7.015270079,5.337982196,6.760713295,5.733983349,6.26242752,7.071741221,5.36960607,3.629344962,8.253842759,5.344633237,3.850949404,7.674375904,4.815370486,6.673641219,5.07413718,0,8.254008169,3.197530464,4.826899267,4.804048395,5.19832913,0,5.120376826,6.429759892,7.781641667,3.342369846,11.69486714,6.999571636,9.213570863,7.264292458,8.616471653,8.789168442,3.663401552,0.594611606,3.983741529,6.054451291,5.245020213,0.65876994,3.209771503,4.218850899,4.955986933,6.895702507,6.89977985,7.000529642,9.421326405,10.82869187,8.050207817,7.874876868,6.724445639,8.180162783,7.578334949,7.544864001,8.033516608,10.16552258,8.756202694,3.514778742,7.220494416,9.213716658,8.128056205,7.068294612,2.701959296,4.12530394,3.947011513,4.498301935,3.582724589,7.58668219,12.13810858,9.91133356,6.140795013,3.478272931,5.338731035,5.898157552,5.944429789,8.351880051,8.467336548,6.446180122,3.721186705,1.987109813,5.644698478,2.262724794,3.333814411,2.910325887,3.625270489,6.694476293,4.217432369,4.599532039,6.751102145,7.50315789,7.880177358,10.59757773,8.839147087,7.440694788,9.932298919,9.680716417,11.57056255,4.267243634,5.831993746,9.102198819,6.299378384,6.201872984,9.643017379,5.734807151,0.658478399,3.978781377,6.007552094,5.95552205,4.286895929,8.054864753,6.331570871,4.163603388,8.185712954,7.474687503,8.544133727
11.56449726,6.422843527,7.402193483,9.881138439,11.83350682,9.043828406,9.579581822,9.583206905,8.989621566,10.63785655,8.834158142,9.392813264,6.725645737,10.0148016,7.306471876,6.13505255,9.559826369,7.216212326,7.751122235,8.72617728,8.07807073,10.59511759,8.44001783,5.53485534,7.555915828,8.926207028,7.979951015,7.687494664,6.393424781,6.425528121,6.597738238,5.79382307,6.634789273,7.424401469,3.737708391,4.196134881,5.947179878,6.765720375,4.948610191,6.759954742,5.983458812,8.269982222,6.467522409,6.097041865,4.643394453,8.386660083,5.696978651,3.403564958,6.661920579,4.717676423,6.172451512,5.628304089,0,7.899369008,3.222405818,4.938097561,5.210509655,5.678221239,0,5.544083483,6.564029038,7.970249721,3.641164497,11.6428279,6.976432378,8.902974982,6.983654896,8.944717917,7.431673099,5.474708591,4.732410314,4.644686943,5.959248521,5.459762745,4.250575086,4.494805994,4.917579741,5.371914265,7.447116296,7.458947907,7.065701549,10.36106649,9.769213036,7.330764536,8.242554873,6.823392718,7.598960647,7.862445192,7.848791923,7.36899528,9.672398822,9.180771962,5.297426221,7.657404205,9.021660164,7.735055013,6.956823345,2.151719215,3.999170212,4.532260847,5.313314792,4.859020356,7.191621867,12.35951897,10.35384153,6.371543181,4.897690592,5.542357116,6.080357071,6.608247428,7.728580405,7.884689491,6.113875492,4.628050317,0.824231808,5.649922933,3.907102175,3.633768304,2.249518157,3.487139011,7.267854115,3.979046715,4.829737955,6.565476845,7.622688808,9.368964734,9.903616775,9.461360753,8.119065617,9.669195113,9.202131172,9.871826711,4.325372022,5.767678631,6.414296237,6.430915812,5.790034344,9.39213278,6.287145347,1.808887486,5.431238502,6.375294922,6.253457987,4.620070232,8.015966934,6.540854919,3.600804955,8.016830569,8.231091548,7.827228364
11.41475393,3.299928911,7.371837617,9.730782588,11.90799098,8.977168282,9.655008289,9.501297815,9.005498238,10.88321604,9.427013168,9.305918097,5.442011247,10.41250634,7.851261815,6.634205536,7.654141919,7.183863614,7.979499508,8.027977853,8.166198239,10.41870649,8.501980452,6.101881151,7.574752452,7.754894181,8.138333245,7.553322101,7.126208865,6.946496941,7.09244003,5.638670491,5.766263866,7.675561913,3.995773933,4.82752436,6.404443353,5.60980814,5.388547755,6.973094623,5.323283591,6.812357029,7.094964413,4.58368154,4.413966352,8.577081331,4.473319356,3.681932706,7.402935305,5.030530308,5.984757944,5.674954911,2.931081651,8.182905786,3.169440816,5.181694936,4.285106251,5.74878591,0,5.024669848,6.404835017,8.449194051,3.042182041,11.78885289,8.01460078,8.757416679,7.390125954,8.742821405,7.369283256,4.558665606,4.115266347,4.594578406,6.549147008,5.646994963,2.672481917,4.530894761,4.311401391,4.721963179,8.6363201,6.769136983,7.743373589,9.793583802,10.43676359,7.118743856,7.717525635,7.397246787,7.618319423,7.952345216,7.592202861,7.069455138,10.0725078,9.07911673,6.263815654,7.741102896,9.551241064,7.150122984,7.183178807,3.727931343,4.143279122,4.890704467,4.676464885,4.190804468,8.263597849,12.42375411,10.60503497,6.497519759,4.253270764,5.821763779,6.314132749,6.57855988,8.284324419,8.975873756,6.548547597,4.217556449,0.870883898,6.207801119,5.003192935,4.416968066,3.405032512,2.827479647,6.963057902,4.762189334,5.290136839,6.673895576,7.584782153,8.504481359,10.32594626,9.522526608,7.657082597,8.766316878,8.914980028,9.680074649,4.405366149,5.747328316,7.873253381,6.865015611,4.251749385,9.588875759,6.292632688,1.731882692,0,6.282393469,6.239367489,3.514362163,7.958947047,7.004939527,NA,7.945578443,7.975131457,8.27203719
